store_id,product_id,category,week_start,opening_stock,units_received,spoilage_units,units_sold,closing_stock,stockout_flag,lost_sales_units,reorder_point,safety_stock,supplier_id
S015,P025,Personal Care,2025-06-30,159,0.0,0,39,120,0,0,102,13,SUP009
S011,P027,Personal Care,2025-04-07,492,0.0,2,45,445,0,0,134,17,SUP009
S009,P011,Packaged Foods,2025-05-05,225,160.0,0,81,144,0,0,120,30,SUP003
S010,P027,Personal Care,2025-02-17,520,0.0,3,48,469,0,0,138,17,SUP009
S011,P028,Personal Care,2025-03-24,153,0.0,0,67,86,0,0,123,20,SUP010
S003,P002,Perishables,2025-11-03,305,156.0,14,22,269,0,0,78,10,SUP002
S006,P016,Beverages,2025-05-12,225,0.0,1,85,139,0,0,146,24,SUP006
S009,P013,Beverages,2025-07-28,510,0.0,1,41,468,0,0,147,18,SUP005
S008,P006,Perishables,2025-10-13,18,0.0,1,17,0,1,7,59,7,SUP002
S015,P009,Packaged Foods,2025-09-01,30,0.0,0,20,10,0,0,41,10,SUP003
S005,P002,Perishables,2025-04-07,60,0.0,3,24,33,0,0,113,14,SUP002
S011,P030,Personal Care,2025-03-17,224,136.0,0,34,190,0,0,79,13,SUP010
S009,P005,Perishables,2025-10-27,521,345.0,31,85,405,0,0,201,34,SUP001
S004,P020,Household Essentials,2025-09-01,44,0.0,0,8,36,0,0,23,4,SUP008
S009,P019,Household Essentials,2025-06-30,183,0.0,0,85,98,0,0,98,24,SUP007
S007,P016,Beverages,2025-05-05,215,0.0,1,47,167,0,0,122,20,SUP006
S014,P002,Perishables,2025-10-06,46,0.0,2,18,26,0,0,73,9,SUP002
S004,P007,Packaged Foods,2025-06-23,27,0.0,0,13,14,0,0,21,5,SUP003
S006,P027,Personal Care,2025-06-23,732,175.0,4,38,690,0,0,150,19,SUP009
S004,P002,Perishables,2025-09-08,64,0.0,3,11,50,0,0,38,5,SUP002
S015,P022,Household Essentials,2025-06-09,397,225.0,0,69,328,0,0,138,23,SUP008
S004,P023,Household Essentials,2025-11-03,44,0.0,0,27,17,0,0,37,9,SUP007
S005,P015,Beverages,2025-12-15,159,0.0,1,62,96,0,0,192,24,SUP005
S008,P025,Personal Care,2025-08-04,64,0.0,0,17,47,0,0,60,7,SUP009
S002,P027,Personal Care,2025-08-18,242,0.0,1,42,199,0,0,150,19,SUP009
S010,P028,Personal Care,2025-12-15,181,0.0,0,52,129,0,0,127,21,SUP010
S014,P022,Household Essentials,2025-07-21,120,0.0,0,58,62,0,0,137,23,SUP008
S016,P009,Packaged Foods,2025-10-20,28,0.0,0,18,10,0,0,23,6,SUP003
S003,P009,Packaged Foods,2025-03-03,50,0.0,0,28,22,0,0,43,11,SUP003
S011,P026,Personal Care,2025-06-02,297,0.0,1,58,238,0,0,136,23,SUP010
S013,P006,Perishables,2025-02-03,395,230.0,20,52,323,0,0,152,19,SUP002
S012,P006,Perishables,2025-12-15,67,0.0,3,17,47,0,0,53,7,SUP002
S008,P005,Perishables,2025-09-08,157,0.0,9,30,118,0,0,69,12,SUP001
S014,P006,Perishables,2025-05-26,378,0.0,19,33,326,0,0,99,12,SUP002
S008,P014,Beverages,2025-06-30,65,60.0,0,12,53,0,0,42,7,SUP006
S005,P024,Household Essentials,2025-04-21,178,124.0,0,51,127,0,0,112,19,SUP008
S011,P026,Personal Care,2025-02-17,172,0.0,0,58,114,0,0,136,23,SUP010
S002,P010,Packaged Foods,2025-04-28,57,0.0,0,36,21,0,0,93,12,SUP004
S003,P025,Personal Care,2025-10-20,249,0.0,0,42,207,0,0,107,13,SUP009
S016,P010,Packaged Foods,2025-01-13,42,0.0,0,17,25,0,0,48,6,SUP004
S013,P017,Beverages,2025-12-01,566,0.0,3,79,484,0,0,262,33,SUP005
S016,P004,Perishables,2025-06-09,392,0.0,20,25,347,0,0,95,12,SUP002
S006,P027,Personal Care,2025-05-05,248,0.0,1,58,189,0,0,150,19,SUP009
S001,P019,Household Essentials,2025-12-08,123,0.0,0,53,70,0,0,95,24,SUP007
S011,P007,Packaged Foods,2025-03-10,99,0.0,0,30,69,0,0,39,10,SUP003
S008,P021,Household Essentials,2025-01-06,65,0.0,0,32,33,0,0,52,13,SUP007
S006,P027,Personal Care,2025-10-06,196,179.0,1,64,131,0,0,150,19,SUP009
S001,P006,Perishables,2025-01-20,77,0.0,4,52,21,0,0,164,21,SUP002
S007,P008,Packaged Foods,2025-11-17,152,126.0,0,38,114,0,0,99,12,SUP004
S004,P007,Packaged Foods,2025-04-28,24,0.0,0,14,10,0,0,21,5,SUP003
S009,P003,Perishables,2025-03-17,93,0.0,3,71,19,0,0,144,24,SUP001
S011,P014,Beverages,2025-08-04,140,0.0,1,30,109,0,0,69,11,SUP006
S011,P017,Beverages,2025-03-17,390,0.0,2,59,329,0,0,165,21,SUP005
S008,P020,Household Essentials,2025-06-16,27,0.0,0,10,17,0,0,26,4,SUP008
S004,P029,Personal Care,2025-08-11,42,0.0,0,5,37,0,0,30,4,SUP009
S001,P011,Packaged Foods,2025-04-21,217,103.0,0,95,122,0,0,116,29,SUP003
S014,P021,Household Essentials,2025-12-22,116,0.0,0,60,56,0,0,89,22,SUP007
S011,P010,Packaged Foods,2025-07-21,191,0.0,1,24,166,0,0,83,10,SUP004
S014,P010,Packaged Foods,2025-09-15,235,0.0,1,21,213,0,0,85,11,SUP004
S010,P012,Packaged Foods,2025-10-13,140,0.0,0,25,115,0,0,54,7,SUP004
S009,P011,Packaged Foods,2025-01-20,163,0.0,0,74,89,0,0,120,30,SUP003
S008,P002,Perishables,2025-08-25,165,0.0,7,13,145,0,0,43,5,SUP002
S013,P024,Household Essentials,2025-09-08,76,0.0,0,34,42,0,0,111,19,SUP008
S011,P009,Packaged Foods,2025-06-30,29,0.0,0,29,0,1,2,40,10,SUP003
S015,P008,Packaged Foods,2025-09-15,149,0.0,0,26,123,0,0,109,14,SUP004
S002,P022,Household Essentials,2025-04-14,133,0.0,0,71,62,0,0,149,25,SUP008
S009,P007,Packaged Foods,2025-10-20,127,96.0,0,50,77,0,0,68,17,SUP003
S016,P020,Household Essentials,2025-06-23,18,0.0,0,12,6,0,0,25,4,SUP008
S009,P012,Packaged Foods,2025-10-06,82,0.0,0,41,41,0,0,92,12,SUP004
S014,P025,Personal Care,2025-04-14,95,0.0,0,38,57,0,0,101,13,SUP009
S007,P003,Perishables,2025-12-08,187,0.0,7,27,153,0,0,76,13,SUP001
S011,P010,Packaged Foods,2025-04-21,70,0.0,0,29,41,0,0,83,10,SUP004
S001,P020,Household Essentials,2025-11-10,76,0.0,0,23,53,0,0,73,12,SUP008
S006,P030,Personal Care,2025-10-13,154,0.0,0,51,103,0,0,89,15,SUP010
S014,P025,Personal Care,2025-12-15,270,139.0,1,26,243,0,0,101,13,SUP009
S008,P012,Packaged Foods,2025-09-29,125,0.0,0,10,115,0,0,32,4,SUP004
S004,P013,Beverages,2025-06-02,251,93.0,0,16,235,0,0,45,6,SUP005
S003,P002,Perishables,2025-02-10,327,153.0,15,26,286,0,0,78,10,SUP002
S008,P024,Household Essentials,2025-03-31,82,0.0,0,21,61,0,0,43,7,SUP008
S008,P011,Packaged Foods,2025-12-29,43,0.0,0,27,16,0,0,41,10,SUP003
S009,P007,Packaged Foods,2025-01-27,127,87.0,0,42,85,0,0,68,17,SUP003
S001,P014,Beverages,2025-04-28,202,0.0,1,60,141,0,0,118,20,SUP006
S011,P029,Personal Care,2025-06-09,172,0.0,0,20,152,0,0,56,7,SUP009
S005,P004,Perishables,2025-11-24,1050,0.0,52,78,920,0,0,262,33,SUP002
S007,P018,Beverages,2025-04-07,169,0.0,1,51,117,0,0,121,20,SUP006
S001,P023,Household Essentials,2025-06-02,155,0.0,0,80,75,0,0,117,29,SUP007
S005,P021,Household Essentials,2025-12-22,257,174.0,0,78,179,0,0,137,34,SUP007
S008,P023,Household Essentials,2025-06-30,57,0.0,0,32,25,0,0,42,10,SUP007
S011,P015,Beverages,2025-10-20,416,201.0,2,59,355,0,0,120,15,SUP005
S003,P001,Perishables,2025-06-23,323,214.0,12,46,265,0,0,110,18,SUP001
S010,P013,Beverages,2025-07-21,197,0.0,0,26,171,0,0,86,11,SUP005
S001,P015,Beverages,2025-10-06,856,360.0,3,80,773,0,0,205,26,SUP005
S004,P005,Perishables,2025-10-20,163,108.0,10,32,121,0,0,62,10,SUP001
S009,P029,Personal Care,2025-08-11,360,0.0,0,34,326,0,0,98,12,SUP009
S003,P001,Perishables,2025-12-29,104,0.0,4,47,53,0,0,110,18,SUP001
S001,P014,Beverages,2025-03-31,298,186.0,1,51,246,0,0,118,20,SUP006
S001,P013,Beverages,2025-04-14,531,0.0,1,42,488,0,0,143,18,SUP005
S011,P010,Packaged Foods,2025-08-04,142,0.0,0,22,120,0,0,83,10,SUP004
S010,P019,Household Essentials,2025-05-05,65,0.0,0,35,30,0,0,57,14,SUP007
S007,P021,Household Essentials,2025-08-25,151,89.0,0,52,99,0,0,81,20,SUP007
S013,P004,Perishables,2025-04-21,364,364.0,18,74,272,0,0,260,32,SUP002
S010,P006,Perishables,2025-03-24,223,0.0,11,38,174,0,0,99,12,SUP002
S006,P030,Personal Care,2025-07-28,78,0.0,0,42,36,0,0,89,15,SUP010
S009,P019,Household Essentials,2025-09-01,135,0.0,0,63,72,0,0,98,24,SUP007
S007,P008,Packaged Foods,2025-06-09,58,0.0,0,34,24,0,0,99,12,SUP004
S013,P021,Household Essentials,2025-11-17,255,133.0,0,91,164,0,0,136,34,SUP007
S003,P015,Beverages,2025-12-01,187,0.0,1,37,149,0,0,132,16,SUP005
S013,P027,Personal Care,2025-02-03,567,312.0,3,61,503,0,0,212,26,SUP009
S015,P004,Perishables,2025-03-10,375,0.0,19,51,305,0,0,171,21,SUP002
S007,P001,Perishables,2025-12-08,74,0.0,3,40,31,0,0,94,16,SUP001
S001,P006,Perishables,2025-10-06,369,0.0,18,63,288,0,0,164,21,SUP002
S012,P025,Personal Care,2025-11-24,169,0.0,0,14,155,0,0,53,7,SUP009
S011,P009,Packaged Foods,2025-09-01,75,40.0,0,24,51,0,0,40,10,SUP003
S010,P027,Personal Care,2025-10-27,335,0.0,2,40,293,0,0,138,17,SUP009
S001,P014,Beverages,2025-06-09,240,0.0,1,55,184,0,0,118,20,SUP006
S012,P028,Personal Care,2025-10-20,73,0.0,0,36,37,0,0,67,11,SUP010
S007,P001,Perishables,2025-07-07,139,0.0,5,44,90,0,0,94,16,SUP001
S013,P001,Perishables,2025-03-24,182,0.0,7,75,100,0,0,158,26,SUP001
S010,P011,Packaged Foods,2025-11-17,132,76.0,0,39,93,0,0,70,18,SUP003
S010,P012,Packaged Foods,2025-12-15,69,0.0,0,18,51,0,0,54,7,SUP004
S008,P002,Perishables,2025-01-20,15,0.0,1,14,0,1,4,43,5,SUP002
S008,P016,Beverages,2025-11-03,137,0.0,0,27,110,0,0,80,13,SUP006
S012,P009,Packaged Foods,2025-05-05,32,32.0,0,14,18,0,0,22,5,SUP003
S005,P011,Packaged Foods,2025-05-05,204,160.0,0,75,129,0,0,109,27,SUP003
S014,P015,Beverages,2025-01-27,175,157.0,1,36,138,0,0,123,15,SUP005
S014,P007,Packaged Foods,2025-09-01,75,63.0,0,21,54,0,0,40,10,SUP003
S016,P024,Household Essentials,2025-09-22,61,50.0,0,12,49,0,0,41,7,SUP008
S007,P016,Beverages,2025-04-28,282,0.0,1,66,215,0,0,122,20,SUP006
S005,P021,Household Essentials,2025-04-14,153,0.0,0,98,55,0,0,137,34,SUP007
S007,P001,Perishables,2025-02-24,149,0.0,6,59,84,0,0,94,16,SUP001
S008,P014,Beverages,2025-02-03,185,155.0,1,19,165,0,0,42,7,SUP006
S001,P027,Personal Care,2025-08-25,330,0.0,2,71,257,0,0,228,29,SUP009
S016,P024,Household Essentials,2025-11-17,105,0.0,0,17,88,0,0,41,7,SUP008
S015,P017,Beverages,2025-11-17,299,0.0,1,40,258,0,0,172,22,SUP005
S016,P003,Perishables,2025-03-03,46,0.0,2,22,22,0,0,47,8,SUP001
S013,P011,Packaged Foods,2025-08-11,131,124.0,0,66,65,0,0,108,27,SUP003
S012,P004,Perishables,2025-09-01,99,0.0,5,27,67,0,0,90,11,SUP002
S011,P022,Household Essentials,2025-12-29,322,0.0,0,66,256,0,0,133,22,SUP008
S009,P023,Household Essentials,2025-12-22,93,0.0,0,91,2,0,0,121,30,SUP007
S005,P010,Packaged Foods,2025-08-25,486,0.0,1,30,455,0,0,133,17,SUP004
S005,P010,Packaged Foods,2025-06-02,435,0.0,1,49,385,0,0,133,17,SUP004
S002,P023,Household Essentials,2025-06-09,91,0.0,0,53,38,0,0,77,19,SUP007
S007,P024,Household Essentials,2025-08-25,68,0.0,0,24,44,0,0,66,11,SUP008
S008,P028,Personal Care,2025-10-20,78,0.0,0,32,46,0,0,75,12,SUP010
S014,P023,Household Essentials,2025-09-15,223,223.0,0,45,178,0,0,71,18,SUP007
S003,P015,Beverages,2025-12-22,83,0.0,0,29,54,0,0,132,16,SUP005
S005,P008,Packaged Foods,2025-06-09,637,0.0,1,69,567,0,0,168,21,SUP004
S003,P007,Packaged Foods,2025-05-05,71,0.0,0,33,38,0,0,42,11,SUP003
S001,P027,Personal Care,2025-06-30,904,0.0,5,69,830,0,0,228,29,SUP009
S005,P018,Beverages,2025-10-20,503,0.0,2,131,370,0,0,207,34,SUP006
S015,P018,Beverages,2025-06-23,240,0.0,1,62,177,0,0,135,22,SUP006
S013,P003,Perishables,2025-10-06,237,0.0,9,67,161,0,0,129,22,SUP001
S013,P027,Personal Care,2025-06-09,855,0.0,4,76,775,0,0,212,26,SUP009
S016,P030,Personal Care,2025-06-02,146,0.0,0,21,125,0,0,46,8,SUP010
S007,P014,Beverages,2025-06-30,301,130.0,1,24,276,0,0,65,11,SUP006
S012,P009,Packaged Foods,2025-07-07,71,71.0,0,14,57,0,0,22,5,SUP003
S008,P016,Beverages,2025-05-26,66,0.0,0,33,33,0,0,80,13,SUP006
S011,P023,Household Essentials,2025-06-09,211,211.0,0,41,170,0,0,68,17,SUP007
S014,P020,Household Essentials,2025-10-20,116,74.0,0,12,104,0,0,44,7,SUP008
S006,P027,Personal Care,2025-03-03,731,0.0,4,42,685,0,0,150,19,SUP009
S010,P027,Personal Care,2025-05-19,598,285.0,3,53,542,0,0,138,17,SUP009
S016,P017,Beverages,2025-03-10,556,0.0,3,34,519,0,0,96,12,SUP005
S001,P025,Personal Care,2025-10-06,679,565.0,1,41,637,0,0,167,21,SUP009
S016,P004,Perishables,2025-04-07,211,0.0,11,33,167,0,0,95,12,SUP002
S012,P021,Household Essentials,2025-09-22,32,0.0,0,21,11,0,0,47,12,SUP007
S003,P002,Perishables,2025-12-15,194,0.0,9,30,155,0,0,78,10,SUP002
S001,P008,Packaged Foods,2025-05-12,194,0.0,0,66,128,0,0,179,22,SUP004
S005,P003,Perishables,2025-03-31,448,143.0,16,69,363,0,0,130,22,SUP001
S006,P001,Perishables,2025-01-13,80,0.0,3,39,38,0,0,112,19,SUP001
S006,P024,Household Essentials,2025-09-15,126,79.0,0,31,95,0,0,79,13,SUP008
S004,P011,Packaged Foods,2025-04-28,102,69.0,0,34,68,0,0,37,9,SUP003
S015,P004,Perishables,2025-06-23,201,0.0,10,50,141,0,0,171,21,SUP002
S009,P001,Perishables,2025-08-11,536,177.0,20,68,448,0,0,176,29,SUP001
S009,P005,Perishables,2025-08-18,434,0.0,26,80,328,0,0,201,34,SUP001
S003,P028,Personal Care,2025-07-28,222,0.0,0,52,170,0,0,135,22,SUP010
S003,P009,Packaged Foods,2025-06-30,89,0.0,0,35,54,0,0,43,11,SUP003
S015,P019,Household Essentials,2025-05-05,53,0.0,0,39,14,0,0,58,14,SUP007
S009,P024,Household Essentials,2025-03-03,97,0.0,0,60,37,0,0,124,21,SUP008
S004,P007,Packaged Foods,2025-07-14,39,24.0,0,13,26,0,0,21,5,SUP003
S011,P019,Household Essentials,2025-10-20,60,0.0,0,31,29,0,0,55,14,SUP007
S011,P015,Beverages,2025-08-25,209,0.0,1,35,173,0,0,120,15,SUP005
S008,P013,Beverages,2025-09-15,81,0.0,0,13,68,0,0,51,6,SUP005
S003,P009,Packaged Foods,2025-07-28,33,0.0,0,28,5,0,0,43,11,SUP003
S006,P005,Perishables,2025-04-14,241,0.0,14,64,163,0,0,128,21,SUP001
S003,P025,Personal Care,2025-05-05,158,134.0,0,35,123,0,0,107,13,SUP009
S015,P022,Household Essentials,2025-06-16,328,0.0,0,55,273,0,0,138,23,SUP008
S001,P015,Beverages,2025-03-10,619,0.0,2,64,553,0,0,205,26,SUP005
S011,P020,Household Essentials,2025-02-24,43,0.0,0,20,23,0,0,43,7,SUP008
S003,P009,Packaged Foods,2025-06-23,119,0.0,0,30,89,0,0,43,11,SUP003
S007,P024,Household Essentials,2025-11-03,207,124.0,0,27,180,0,0,66,11,SUP008
S006,P003,Perishables,2025-06-16,174,0.0,6,38,130,0,0,91,15,SUP001
S009,P021,Household Essentials,2025-12-01,153,0.0,0,92,61,0,0,152,38,SUP007
S003,P007,Packaged Foods,2025-08-18,79,47.0,0,22,57,0,0,42,11,SUP003
S003,P021,Household Essentials,2025-10-20,280,280.0,0,63,217,0,0,94,24,SUP007
S010,P026,Personal Care,2025-09-15,331,0.0,1,42,288,0,0,140,23,SUP010
S011,P014,Beverages,2025-11-17,298,0.0,1,31,266,0,0,69,11,SUP006
S007,P010,Packaged Foods,2025-05-12,308,144.0,1,25,282,0,0,78,10,SUP004
S015,P022,Household Essentials,2025-03-31,273,0.0,0,67,206,0,0,138,23,SUP008
S003,P007,Packaged Foods,2025-09-08,51,0.0,0,26,25,0,0,42,11,SUP003
S001,P028,Personal Care,2025-09-22,661,380.0,0,90,571,0,0,210,35,SUP010
S011,P027,Personal Care,2025-10-13,322,186.0,2,54,266,0,0,134,17,SUP009
S016,P026,Personal Care,2025-09-22,53,0.0,0,26,27,0,0,79,13,SUP010
S016,P008,Packaged Foods,2025-09-29,193,0.0,0,21,172,0,0,61,8,SUP004
S008,P020,Household Essentials,2025-11-10,25,0.0,0,9,16,0,0,26,4,SUP008
S011,P019,Household Essentials,2025-07-28,69,0.0,0,32,37,0,0,55,14,SUP007
S001,P015,Beverages,2025-12-15,222,0.0,1,53,168,0,0,205,26,SUP005
S009,P011,Packaged Foods,2025-04-21,225,183.0,0,98,127,0,0,120,30,SUP003
S011,P022,Household Essentials,2025-12-08,97,0.0,0,38,59,0,0,133,22,SUP008
S003,P015,Beverages,2025-10-27,396,0.0,2,36,358,0,0,132,16,SUP005
S010,P028,Personal Care,2025-08-25,356,202.0,0,44,312,0,0,127,21,SUP010
S012,P017,Beverages,2025-07-21,211,0.0,1,29,181,0,0,90,11,SUP005
S009,P025,Personal Care,2025-11-10,288,0.0,1,60,227,0,0,172,22,SUP009
S004,P012,Packaged Foods,2025-09-15,106,0.0,0,8,98,0,0,28,4,SUP004
S015,P003,Perishables,2025-08-04,261,87.0,9,32,220,0,0,85,14,SUP001
S010,P028,Personal Care,2025-02-03,300,0.0,0,55,245,0,0,127,21,SUP010
S013,P027,Personal Care,2025-08-25,146,0.0,1,63,82,0,0,212,26,SUP009
S008,P025,Personal Care,2025-10-20,276,0.0,1,21,254,0,0,60,7,SUP009
S008,P005,Perishables,2025-07-28,153,0.0,9,35,109,0,0,69,12,SUP001
S006,P029,Personal Care,2025-02-03,160,99.0,0,18,142,0,0,62,8,SUP009
S010,P018,Beverages,2025-04-07,408,408.0,2,61,345,0,0,134,22,SUP006
S015,P019,Household Essentials,2025-11-10,190,190.0,0,34,156,0,0,58,14,SUP007
S008,P030,Personal Care,2025-06-02,139,86.0,0,25,114,0,0,48,8,SUP010
S005,P008,Packaged Foods,2025-03-10,506,0.0,1,44,461,0,0,168,21,SUP004
S001,P015,Beverages,2025-08-25,289,0.0,1,62,226,0,0,205,26,SUP005
S002,P010,Packaged Foods,2025-09-08,81,0.0,0,34,47,0,0,93,12,SUP004
S016,P008,Packaged Foods,2025-01-27,89,76.0,0,20,69,0,0,61,8,SUP004
S009,P011,Packaged Foods,2025-02-10,225,154.0,0,105,120,0,0,120,30,SUP003
S007,P014,Beverages,2025-01-13,47,0.0,0,26,21,0,0,65,11,SUP006
S010,P025,Personal Care,2025-10-27,319,0.0,1,34,284,0,0,101,13,SUP009
S011,P012,Packaged Foods,2025-11-03,253,61.0,1,16,236,0,0,52,7,SUP004
S004,P001,Perishables,2025-09-15,75,0.0,3,22,50,0,0,54,9,SUP001
S010,P005,Perishables,2025-11-10,322,181.0,19,54,249,0,0,118,20,SUP001
S005,P029,Personal Care,2025-06-16,354,0.0,0,30,324,0,0,89,11,SUP009
S008,P012,Packaged Foods,2025-02-17,123,0.0,0,11,112,0,0,32,4,SUP004
S008,P019,Household Essentials,2025-12-08,44,0.0,0,15,29,0,0,34,8,SUP007
S013,P011,Packaged Foods,2025-05-19,123,0.0,0,94,29,0,0,108,27,SUP003
S016,P023,Household Essentials,2025-07-21,75,39.0,0,22,53,0,0,40,10,SUP007
S013,P023,Household Essentials,2025-01-06,135,0.0,0,73,62,0,0,108,27,SUP007
S006,P025,Personal Care,2025-01-06,123,0.0,0,31,92,0,0,109,14,SUP009
S015,P014,Beverages,2025-03-10,112,93.0,0,25,87,0,0,72,12,SUP006
S005,P006,Perishables,2025-10-27,182,182.0,9,43,130,0,0,154,19,SUP002
S006,P021,Household Essentials,2025-04-21,180,139.0,0,57,123,0,0,96,24,SUP007
S004,P001,Perishables,2025-09-08,99,0.0,4,20,75,0,0,54,9,SUP001
S005,P017,Beverages,2025-11-03,95,0.0,0,73,22,0,0,264,33,SUP005
S016,P001,Perishables,2025-02-10,96,0.0,4,29,63,0,0,58,10,SUP001
S002,P030,Personal Care,2025-04-14,260,157.0,0,41,219,0,0,89,15,SUP010
S001,P015,Beverages,2025-09-15,121,0.0,0,58,63,0,0,205,26,SUP005
S006,P001,Perishables,2025-06-30,77,0.0,3,41,33,0,0,112,19,SUP001
S005,P020,Household Essentials,2025-12-15,113,69.0,0,24,89,0,0,68,11,SUP008
S011,P003,Perishables,2025-06-16,129,0.0,5,41,83,0,0,81,14,SUP001
S005,P024,Household Essentials,2025-03-10,166,137.0,0,47,119,0,0,112,19,SUP008
S013,P005,Perishables,2025-01-06,211,0.0,13,45,153,0,0,181,30,SUP001
S012,P028,Personal Care,2025-06-16,183,111.0,0,28,155,0,0,67,11,SUP010
S004,P009,Packaged Foods,2025-03-31,23,0.0,0,12,11,0,0,21,5,SUP003
S015,P001,Perishables,2025-12-22,278,0.0,11,43,224,0,0,104,17,SUP001
S013,P005,Perishables,2025-11-03,571,0.0,34,78,459,0,0,181,30,SUP001
S001,P014,Beverages,2025-03-10,164,0.0,1,60,103,0,0,118,20,SUP006
S016,P020,Household Essentials,2025-02-24,26,0.0,0,13,13,0,0,25,4,SUP008
S001,P013,Beverages,2025-02-24,864,204.0,1,36,827,0,0,143,18,SUP005
S008,P013,Beverages,2025-08-11,156,0.0,0,17,139,0,0,51,6,SUP005
S012,P005,Perishables,2025-10-20,33,0.0,2,27,4,0,0,62,10,SUP001
S001,P006,Perishables,2025-12-15,391,0.0,20,49,322,0,0,164,21,SUP002
S010,P018,Beverages,2025-03-31,35,0.0,0,35,0,1,29,134,22,SUP006
S011,P016,Beverages,2025-03-17,290,192.0,1,63,226,0,0,130,22,SUP006
S011,P028,Personal Care,2025-07-14,203,149.0,0,46,157,0,0,123,20,SUP010
S015,P001,Perishables,2025-02-17,94,0.0,4,43,47,0,0,104,17,SUP001
S005,P026,Personal Care,2025-07-28,708,0.0,1,72,635,0,0,217,36,SUP010
S016,P015,Beverages,2025-04-07,153,0.0,1,28,124,0,0,69,9,SUP005
S005,P026,Personal Care,2025-10-13,543,218.0,1,77,465,0,0,217,36,SUP010
S002,P013,Beverages,2025-06-30,445,281.0,0,34,411,0,0,94,12,SUP005
S012,P011,Packaged Foods,2025-09-08,69,45.0,0,21,48,0,0,37,9,SUP003
S011,P004,Perishables,2025-07-21,102,0.0,5,50,47,0,0,164,20,SUP002
S001,P005,Perishables,2025-09-08,334,0.0,20,68,246,0,0,195,32,SUP001
S012,P004,Perishables,2025-07-28,288,0.0,14,32,242,0,0,90,11,SUP002
S005,P021,Household Essentials,2025-01-13,257,157.0,0,93,164,0,0,137,34,SUP007
S008,P013,Beverages,2025-04-28,20,0.0,0,19,1,0,0,51,6,SUP005
S001,P006,Perishables,2025-08-11,232,204.0,12,63,157,0,0,164,21,SUP002
S004,P003,Perishables,2025-01-27,122,78.0,4,24,94,0,0,44,7,SUP001
S006,P029,Personal Care,2025-07-28,150,0.0,0,16,134,0,0,62,8,SUP009
S010,P013,Beverages,2025-09-29,330,160.0,0,28,302,0,0,86,11,SUP005
S010,P022,Household Essentials,2025-05-19,365,0.0,0,63,302,0,0,137,23,SUP008
S010,P018,Beverages,2025-02-03,341,225.0,1,52,288,0,0,134,22,SUP006
S016,P020,Household Essentials,2025-01-06,29,0.0,0,10,19,0,0,25,4,SUP008
S004,P030,Personal Care,2025-11-17,118,85.0,0,13,105,0,0,43,7,SUP010
S015,P017,Beverages,2025-09-08,136,0.0,1,43,92,0,0,172,22,SUP005
S012,P021,Household Essentials,2025-09-08,88,56.0,0,31,57,0,0,47,12,SUP007
S011,P020,Household Essentials,2025-11-03,38,0.0,0,15,23,0,0,43,7,SUP008
S001,P007,Packaged Foods,2025-04-28,123,80.0,0,34,89,0,0,66,16,SUP003
S004,P003,Perishables,2025-04-07,68,0.0,2,21,45,0,0,44,7,SUP001
S005,P006,Perishables,2025-01-20,52,0.0,3,49,0,1,4,154,19,SUP002
S014,P021,Household Essentials,2025-10-20,166,166.0,0,74,92,0,0,89,22,SUP007
S003,P017,Beverages,2025-09-29,268,245.0,1,69,198,0,0,181,23,SUP005
S012,P010,Packaged Foods,2025-07-28,107,0.0,0,13,94,0,0,45,6,SUP004
S004,P012,Packaged Foods,2025-04-21,27,0.0,0,9,18,0,0,28,4,SUP004
S010,P006,Perishables,2025-02-17,491,108.0,25,30,436,0,0,99,12,SUP002
S005,P018,Beverages,2025-05-19,171,0.0,1,88,82,0,0,207,34,SUP006
S006,P016,Beverages,2025-04-28,365,0.0,1,68,296,0,0,146,24,SUP006
S013,P024,Household Essentials,2025-07-21,105,0.0,0,41,64,0,0,111,19,SUP008
S010,P026,Personal Care,2025-02-03,336,0.0,1,70,265,0,0,140,23,SUP010
S006,P004,Perishables,2025-04-07,271,0.0,14,55,202,0,0,183,23,SUP002
S003,P020,Household Essentials,2025-03-03,28,0.0,0,28,0,1,1,47,8,SUP008
S005,P030,Personal Care,2025-02-03,308,0.0,0,63,245,0,0,127,21,SUP010
S010,P008,Packaged Foods,2025-05-12,386,0.0,1,45,340,0,0,109,14,SUP004
S008,P011,Packaged Foods,2025-06-30,50,0.0,0,25,25,0,0,41,10,SUP003
S013,P027,Personal Care,2025-04-14,174,0.0,1,78,95,0,0,212,26,SUP009
S016,P023,Household Essentials,2025-06-02,51,0.0,0,23,28,0,0,40,10,SUP007
S002,P016,Beverages,2025-02-17,215,0.0,1,62,152,0,0,147,24,SUP006
S008,P027,Personal Care,2025-10-27,72,0.0,0,24,48,0,0,81,10,SUP009
S006,P021,Household Essentials,2025-08-18,80,0.0,0,53,27,0,0,96,24,SUP007
S004,P009,Packaged Foods,2025-07-14,24,0.0,0,18,6,0,0,21,5,SUP003
S007,P002,Perishables,2025-08-25,291,125.0,13,18,260,0,0,66,8,SUP002
S002,P019,Household Essentials,2025-07-28,117,81.0,0,37,80,0,0,62,16,SUP007
S016,P015,Beverages,2025-10-20,365,0.0,1,19,345,0,0,69,9,SUP005
S013,P002,Perishables,2025-06-30,346,0.0,16,25,305,0,0,112,14,SUP002
