store_id,store_name,region,store_type,product_id,product_name,category,week_start,opening_stock,units_received,spoilage_units,units_sold,closing_stock,stockout_flag,lost_sales_units,lost_sales_value,reorder_point,safety_stock,supplier_id,avg_lead_time_days,reliability_score,unit_cost,unit_price,inventory_value,cogs,spoilage_cost
S014,West Standard 14,West,Standard,P029,Deodorant Spray,Personal Care,2025-01-06,64,0.0,0,18,46,0,0,0.0,57,7,SUP009,18,0.9,518.28,771.74,23840.879999999997,9329.039999999999,0.0
S014,West Standard 14,West,Standard,P013,Cola 2L,Beverages,2025-06-02,340,0.0,0,33,307,0,0,0.0,86,11,SUP005,19,0.83,71.04,102.19,21809.280000000002,2344.32,0.0
S012,East Express 12,East,Express,P026,Body Wash 250ml,Personal Care,2025-01-06,86,0.0,0,37,49,0,0,0.0,74,12,SUP010,15,0.9,405.93,622.07,19890.57,15019.41,0.0
S001,North Flagship 1,North,Flagship,P016,Energy Drink Can,Beverages,2025-03-10,336,313.0,1,124,211,0,0,0.0,223,37,SUP006,15,0.83,389.91,568.72,82271.01000000001,48348.840000000004,389.91
S001,North Flagship 1,North,Flagship,P006,Fresh Eggs (12),Perishables,2025-07-14,258,0.0,13,57,188,0,0,0.0,164,21,SUP002,21,0.92,51.14,81.02,9614.32,2914.98,664.82
S010,East Standard 10,East,Standard,P024,Paper Towels (2 pack),Household Essentials,2025-06-30,133,0.0,0,25,108,0,0,0.0,73,12,SUP008,13,0.97,942.51,1453.01,101791.08,23562.75,0.0
S011,East Standard 11,East,Standard,P027,Hand Sanitizer 200ml,Personal Care,2025-09-15,159,0.0,1,32,126,0,0,0.0,134,17,SUP009,18,0.9,370.0,556.57,46620.0,11840.0,370.0
S004,North Express 4,North,Express,P029,Deodorant Spray,Personal Care,2025-06-30,97,0.0,0,11,86,0,0,0.0,30,4,SUP009,18,0.9,518.28,771.74,44572.079999999994,5701.08,0.0
S006,South Standard 6,South,Standard,P001,Fresh Milk 1L,Perishables,2025-09-08,278,0.0,11,37,230,0,0,0.0,112,19,SUP001,13,0.95,74.84,135.63,17213.2,2769.08,823.24
S006,South Standard 6,South,Standard,P002,Brown Bread,Perishables,2025-10-06,147,0.0,7,25,115,0,0,0.0,79,10,SUP002,21,0.92,168.93,291.21,19426.95,4223.25,1182.51
S005,South Flagship 5,South,Flagship,P018,Green Tea Box,Beverages,2025-06-02,210,0.0,1,99,110,0,0,0.0,207,34,SUP006,15,0.83,203.58,352.78,22393.800000000003,20154.420000000002,203.58
S007,South Standard 7,South,Standard,P010,Frozen Peas 500g,Packaged Foods,2025-08-18,112,89.0,0,26,86,0,0,0.0,78,10,SUP004,21,0.85,562.75,881.36,48396.5,14631.5,0.0
S007,South Standard 7,South,Standard,P018,Green Tea Box,Beverages,2025-10-13,157,0.0,1,79,77,0,0,0.0,121,20,SUP006,15,0.83,203.58,352.78,15675.660000000002,16082.820000000002,203.58
S008,South Express 8,South,Express,P028,Shaving Cream,Personal Care,2025-06-02,266,0.0,0,39,227,0,0,0.0,75,12,SUP010,15,0.9,150.41,217.98,34143.07,5865.99,0.0
S005,South Flagship 5,South,Flagship,P004,Fresh Curd 500g,Perishables,2025-11-10,280,0.0,14,62,204,0,0,0.0,262,33,SUP002,21,0.92,97.3,142.66,19849.2,6032.599999999999,1362.2
S002,North Standard 2,North,Standard,P008,Breakfast Cereal,Packaged Foods,2025-03-10,338,0.0,1,42,295,0,0,0.0,118,15,SUP004,21,0.85,71.87,118.18,21201.65,3018.54,71.87
S009,East Flagship 9,East,Flagship,P026,Body Wash 250ml,Personal Care,2025-08-04,218,0.0,0,88,130,0,0,0.0,239,40,SUP010,15,0.9,405.93,622.07,52770.9,35721.840000000004,0.0
S007,South Standard 7,South,Standard,P009,Biscuits Family Pack,Packaged Foods,2025-02-24,69,38.0,0,28,41,0,0,0.0,37,9,SUP003,10,0.85,130.23,193.67,5339.429999999999,3646.4399999999996,0.0
S008,South Express 8,South,Express,P003,Paneer 200g,Perishables,2025-09-22,107,0.0,4,18,85,0,0,0.0,50,8,SUP001,13,0.95,33.93,50.31,2884.05,610.74,135.72
S013,West Flagship 13,West,Flagship,P028,Shaving Cream,Personal Care,2025-10-13,957,226.0,0,113,844,0,0,0.0,195,32,SUP010,15,0.9,150.41,217.98,126946.04,16996.329999999998,0.0
S013,West Flagship 13,West,Flagship,P019,Dish Soap 500ml,Household Essentials,2025-12-15,110,0.0,0,51,59,0,0,0.0,88,22,SUP007,6,0.89,633.68,997.2,37387.119999999995,32317.679999999997,0.0
S006,South Standard 6,South,Standard,P019,Dish Soap 500ml,Household Essentials,2025-09-29,117,0.0,0,44,73,0,0,0.0,62,16,SUP007,6,0.89,633.68,997.2,46258.64,27881.92,0.0
S005,South Flagship 5,South,Flagship,P005,Butter 100g,Perishables,2025-06-30,388,0.0,23,88,277,0,0,0.0,182,30,SUP001,13,0.95,223.18,345.5,61820.86,19639.84,5133.14
S012,East Express 12,East,Express,P025,Toothpaste 100g,Personal Care,2025-12-29,88,0.0,0,19,69,0,0,0.0,53,7,SUP009,18,0.9,381.89,560.84,26350.41,7255.91,0.0
S013,West Flagship 13,West,Flagship,P011,Pasta 500g,Packaged Foods,2025-11-03,202,133.0,0,75,127,0,0,0.0,108,27,SUP003,10,0.85,389.93,598.54,49521.11,29244.75,0.0
S006,South Standard 6,South,Standard,P009,Biscuits Family Pack,Packaged Foods,2025-05-12,54,0.0,0,29,25,0,0,0.0,44,11,SUP003,10,0.85,130.23,193.67,3255.7499999999995,3776.6699999999996,0.0
S009,East Flagship 9,East,Flagship,P014,Orange Juice 1L,Beverages,2025-02-24,124,0.0,0,51,73,0,0,0.0,122,20,SUP006,15,0.83,249.02,418.47,18178.46,12700.02,0.0
S006,South Standard 6,South,Standard,P006,Fresh Eggs (12),Perishables,2025-06-02,260,0.0,13,41,206,0,0,0.0,108,13,SUP002,21,0.92,51.14,81.02,10534.84,2096.7400000000002,664.82
S011,East Standard 11,East,Standard,P030,Hair Oil 200ml,Personal Care,2025-12-08,142,0.0,0,28,114,0,0,0.0,79,13,SUP010,15,0.9,312.2,464.39,35590.799999999996,8741.6,0.0
S006,South Standard 6,South,Standard,P006,Fresh Eggs (12),Perishables,2025-07-07,37,0.0,2,35,0,0,0,0.0,108,13,SUP002,21,0.92,51.14,81.02,0.0,1789.9,102.28
S012,East Express 12,East,Express,P007,Instant Noodles Pack,Packaged Foods,2025-01-20,28,0.0,0,15,13,0,0,0.0,21,5,SUP003,10,0.85,478.65,792.21,6222.45,7179.75,0.0
S014,West Standard 14,West,Standard,P012,Ketchup 500g,Packaged Foods,2025-12-22,141,76.0,0,15,126,0,0,0.0,54,7,SUP004,21,0.85,254.57,434.46,32075.82,3818.5499999999997,0.0
S006,South Standard 6,South,Standard,P001,Fresh Milk 1L,Perishables,2025-02-10,215,0.0,8,55,152,0,0,0.0,112,19,SUP001,13,0.95,74.84,135.63,11375.68,4116.2,598.72
S002,North Standard 2,North,Standard,P027,Hand Sanitizer 200ml,Personal Care,2025-10-27,461,0.0,2,47,412,0,0,0.0,150,19,SUP009,18,0.9,370.0,556.57,152440.0,17390.0,740.0
S009,East Flagship 9,East,Flagship,P025,Toothpaste 100g,Personal Care,2025-09-29,628,0.0,1,51,576,0,0,0.0,172,22,SUP009,18,0.9,381.89,560.84,219968.63999999998,19476.39,381.89
S001,North Flagship 1,North,Flagship,P001,Fresh Milk 1L,Perishables,2025-09-15,532,175.0,20,78,434,0,0,0.0,170,28,SUP001,13,0.95,74.84,135.63,32480.56,5837.52,1496.8000000000002
S015,West Standard 15,West,Standard,P010,Frozen Peas 500g,Packaged Foods,2025-12-08,99,0.0,0,26,73,0,0,0.0,86,11,SUP004,21,0.85,562.75,881.36,41080.75,14631.5,0.0
S013,West Flagship 13,West,Flagship,P017,Instant Coffee 100g,Beverages,2025-06-09,311,0.0,2,70,239,0,0,0.0,262,33,SUP005,19,0.83,74.68,129.0,17848.52,5227.6,149.36
S014,West Standard 14,West,Standard,P014,Orange Juice 1L,Beverages,2025-09-08,166,0.0,1,24,141,0,0,0.0,71,12,SUP006,15,0.83,249.02,418.47,35111.82,5976.4800000000005,249.02
S014,West Standard 14,West,Standard,P007,Instant Noodles Pack,Packaged Foods,2025-07-07,46,0.0,0,28,18,0,0,0.0,40,10,SUP003,10,0.85,478.65,792.21,8615.699999999999,13402.199999999999,0.0
S003,North Standard 3,North,Standard,P012,Ketchup 500g,Packaged Foods,2025-11-10,241,194.0,0,18,223,0,0,0.0,57,7,SUP004,21,0.85,254.57,434.46,56769.11,4582.26,0.0
S002,North Standard 2,North,Standard,P012,Ketchup 500g,Packaged Foods,2025-02-24,211,0.0,0,15,196,0,0,0.0,59,7,SUP004,21,0.85,254.57,434.46,49895.72,3818.5499999999997,0.0
S005,South Flagship 5,South,Flagship,P008,Breakfast Cereal,Packaged Foods,2025-07-14,353,0.0,1,63,289,0,0,0.0,168,21,SUP004,21,0.85,71.87,118.18,20770.43,4527.81,71.87
S002,North Standard 2,North,Standard,P022,Trash Bags (30 pack),Household Essentials,2025-10-20,220,220.0,0,81,139,0,0,0.0,149,25,SUP008,13,0.97,364.5,550.03,50665.5,29524.5,0.0
S009,East Flagship 9,East,Flagship,P007,Instant Noodles Pack,Packaged Foods,2025-03-17,85,0.0,0,47,38,0,0,0.0,68,17,SUP003,10,0.85,478.65,792.21,18188.7,22496.55,0.0
S002,North Standard 2,North,Standard,P016,Energy Drink Can,Beverages,2025-12-29,223,0.0,1,49,173,0,0,0.0,147,24,SUP006,15,0.83,389.91,568.72,67454.43000000001,19105.59,389.91
S009,East Flagship 9,East,Flagship,P025,Toothpaste 100g,Personal Care,2025-10-27,376,0.0,1,41,334,0,0,0.0,172,22,SUP009,18,0.9,381.89,560.84,127551.26,15657.49,381.89
S005,South Flagship 5,South,Flagship,P010,Frozen Peas 500g,Packaged Foods,2025-09-01,455,0.0,1,44,410,0,0,0.0,133,17,SUP004,21,0.85,562.75,881.36,230727.5,24761.0,562.75
S011,East Standard 11,East,Standard,P024,Paper Towels (2 pack),Household Essentials,2025-01-13,49,0.0,0,25,24,0,0,0.0,70,12,SUP008,13,0.97,942.51,1453.01,22620.239999999998,23562.75,0.0
S015,West Standard 15,West,Standard,P028,Shaving Cream,Personal Care,2025-04-28,183,142.0,0,59,124,0,0,0.0,128,21,SUP010,15,0.9,150.41,217.98,18650.84,8874.19,0.0
S008,South Express 8,South,Express,P006,Fresh Eggs (12),Perishables,2025-02-03,149,98.0,7,21,121,0,0,0.0,59,7,SUP002,21,0.92,51.14,81.02,6187.9400000000005,1073.94,357.98
S012,East Express 12,East,Express,P005,Butter 100g,Perishables,2025-05-19,153,0.0,9,28,116,0,0,0.0,62,10,SUP001,13,0.95,223.18,345.5,25888.88,6249.04,2008.6200000000001
S007,South Standard 7,South,Standard,P009,Biscuits Family Pack,Packaged Foods,2025-02-17,52,0.0,0,21,31,0,0,0.0,37,9,SUP003,10,0.85,130.23,193.67,4037.1299999999997,2734.83,0.0
S015,West Standard 15,West,Standard,P020,Laundry Detergent 1kg,Household Essentials,2025-01-13,28,0.0,0,19,9,0,0,0.0,44,7,SUP008,13,0.97,395.11,674.34,3555.9900000000002,7507.09,0.0
S005,South Flagship 5,South,Flagship,P020,Laundry Detergent 1kg,Household Essentials,2025-11-03,103,70.0,0,30,73,0,0,0.0,68,11,SUP008,13,0.97,395.11,674.34,28843.030000000002,11853.300000000001,0.0
S007,South Standard 7,South,Standard,P002,Brown Bread,Perishables,2025-11-10,88,0.0,4,22,62,0,0,0.0,66,8,SUP002,21,0.92,168.93,291.21,10473.66,3716.46,675.72
S006,South Standard 6,South,Standard,P022,Trash Bags (30 pack),Household Essentials,2025-12-01,289,0.0,0,78,211,0,0,0.0,149,25,SUP008,13,0.97,364.5,550.03,76909.5,28431.0,0.0
S012,East Express 12,East,Express,P006,Fresh Eggs (12),Perishables,2025-10-20,190,95.0,10,22,158,0,0,0.0,53,7,SUP002,21,0.92,51.14,81.02,8080.12,1125.08,511.4
S002,North Standard 2,North,Standard,P027,Hand Sanitizer 200ml,Personal Care,2025-07-28,382,0.0,2,41,339,0,0,0.0,150,19,SUP009,18,0.9,370.0,556.57,125430.0,15170.0,740.0
S005,South Flagship 5,South,Flagship,P006,Fresh Eggs (12),Perishables,2025-09-15,402,0.0,20,47,335,0,0,0.0,154,19,SUP002,21,0.92,51.14,81.02,17131.9,2403.58,1022.8
S006,South Standard 6,South,Standard,P021,Toilet Paper (6 pack),Household Essentials,2025-01-06,120,0.0,0,74,46,0,0,0.0,96,24,SUP007,6,0.89,822.15,1325.71,37818.9,60839.1,0.0
S009,East Flagship 9,East,Flagship,P021,Toilet Paper (6 pack),Household Essentials,2025-11-10,435,0.0,0,90,345,0,0,0.0,152,38,SUP007,6,0.89,822.15,1325.71,283641.75,73993.5,0.0
S002,North Standard 2,North,Standard,P021,Toilet Paper (6 pack),Household Essentials,2025-12-08,226,0.0,0,48,178,0,0,0.0,97,24,SUP007,6,0.89,822.15,1325.71,146342.69999999998,39463.2,0.0
S016,West Express 16,West,Express,P015,Mineral Water 1L,Beverages,2025-05-12,28,0.0,0,21,7,0,0,0.0,69,9,SUP005,19,0.83,235.43,413.22,1648.01,4944.03,0.0
S012,East Express 12,East,Express,P020,Laundry Detergent 1kg,Household Essentials,2025-08-18,40,0.0,0,10,30,0,0,0.0,23,4,SUP008,13,0.97,395.11,674.34,11853.300000000001,3951.1000000000004,0.0
S001,North Flagship 1,North,Flagship,P025,Toothpaste 100g,Personal Care,2025-10-20,810,230.0,2,66,742,0,0,0.0,167,21,SUP009,18,0.9,381.89,560.84,283362.38,25204.739999999998,763.78
S002,North Standard 2,North,Standard,P020,Laundry Detergent 1kg,Household Essentials,2025-09-08,60,0.0,0,20,40,0,0,0.0,48,8,SUP008,13,0.97,395.11,674.34,15804.400000000001,7902.200000000001,0.0
S006,South Standard 6,South,Standard,P005,Butter 100g,Perishables,2025-09-22,110,0.0,7,48,55,0,0,0.0,128,21,SUP001,13,0.95,223.18,345.5,12274.9,10712.64,1562.26
S008,South Express 8,South,Express,P012,Ketchup 500g,Packaged Foods,2025-06-30,99,0.0,0,9,90,0,0,0.0,32,4,SUP004,21,0.85,254.57,434.46,22911.3,2291.13,0.0
S007,South Standard 7,South,Standard,P028,Shaving Cream,Personal Care,2025-01-20,189,144.0,0,55,134,0,0,0.0,115,19,SUP010,15,0.9,150.41,217.98,20154.94,8272.55,0.0
S004,North Express 4,North,Express,P012,Ketchup 500g,Packaged Foods,2025-01-06,32,0.0,0,9,23,0,0,0.0,28,4,SUP004,21,0.85,254.57,434.46,5855.11,2291.13,0.0
S005,South Flagship 5,South,Flagship,P008,Breakfast Cereal,Packaged Foods,2025-06-02,687,0.0,1,49,637,0,0,0.0,168,21,SUP004,21,0.85,71.87,118.18,45781.19,3521.63,71.87
S007,South Standard 7,South,Standard,P009,Biscuits Family Pack,Packaged Foods,2025-03-03,41,0.0,0,22,19,0,0,0.0,37,9,SUP003,10,0.85,130.23,193.67,2474.37,2865.06,0.0
S010,East Standard 10,East,Standard,P025,Toothpaste 100g,Personal Care,2025-02-10,236,0.0,0,37,199,0,0,0.0,101,13,SUP009,18,0.9,381.89,560.84,75996.11,14129.93,0.0
S004,North Express 4,North,Express,P013,Cola 2L,Beverages,2025-07-07,173,0.0,0,12,161,0,0,0.0,45,6,SUP005,19,0.83,71.04,102.19,11437.44,852.48,0.0
S012,East Express 12,East,Express,P010,Frozen Peas 500g,Packaged Foods,2025-10-06,182,0.0,1,18,163,0,0,0.0,45,6,SUP004,21,0.85,562.75,881.36,91728.25,10129.5,562.75
S007,South Standard 7,South,Standard,P003,Paneer 200g,Perishables,2025-07-21,92,0.0,3,28,61,0,0,0.0,76,13,SUP001,13,0.95,33.93,50.31,2069.73,950.04,101.78999999999999
S007,South Standard 7,South,Standard,P003,Paneer 200g,Perishables,2025-03-31,102,0.0,4,40,58,0,0,0.0,76,13,SUP001,13,0.95,33.93,50.31,1967.94,1357.2,135.72
S008,South Express 8,South,Express,P023,All-Purpose Cleaner,Household Essentials,2025-08-04,78,52.0,0,25,53,0,0,0.0,42,10,SUP007,6,0.89,343.86,620.06,18224.58,8596.5,0.0
S011,East Standard 11,East,Standard,P012,Ketchup 500g,Packaged Foods,2025-04-21,184,0.0,0,14,170,0,0,0.0,52,7,SUP004,21,0.85,254.57,434.46,43276.9,3563.98,0.0
S007,South Standard 7,South,Standard,P016,Energy Drink Can,Beverages,2025-07-07,46,0.0,0,46,0,1,8,4549.76,122,20,SUP006,15,0.83,389.91,568.72,0.0,17935.86,0.0
S008,South Express 8,South,Express,P027,Hand Sanitizer 200ml,Personal Care,2025-02-17,312,0.0,2,35,275,0,0,0.0,81,10,SUP009,18,0.9,370.0,556.57,101750.0,12950.0,740.0
S004,North Express 4,North,Express,P023,All-Purpose Cleaner,Household Essentials,2025-02-10,69,43.0,0,27,42,0,0,0.0,37,9,SUP007,6,0.89,343.86,620.06,14442.12,9284.220000000001,0.0
S015,West Standard 15,West,Standard,P018,Green Tea Box,Beverages,2025-10-13,196,181.0,1,50,145,0,0,0.0,135,22,SUP006,15,0.83,203.58,352.78,29519.100000000002,10179.0,203.58
S013,West Flagship 13,West,Flagship,P004,Fresh Curd 500g,Perishables,2025-03-24,362,0.0,18,56,288,0,0,0.0,260,32,SUP002,21,0.92,97.3,142.66,28022.399999999998,5448.8,1751.3999999999999
S001,North Flagship 1,North,Flagship,P012,Ketchup 500g,Packaged Foods,2025-11-03,224,0.0,0,21,203,0,0,0.0,89,11,SUP004,21,0.85,254.57,434.46,51677.71,5345.97,0.0
S001,North Flagship 1,North,Flagship,P002,Brown Bread,Perishables,2025-08-18,285,160.0,13,34,238,0,0,0.0,121,15,SUP002,21,0.92,168.93,291.21,40205.340000000004,5743.62,2196.09
S003,North Standard 3,North,Standard,P002,Brown Bread,Perishables,2025-06-02,182,0.0,8,24,150,0,0,0.0,78,10,SUP002,21,0.92,168.93,291.21,25339.5,4054.32,1351.44
S001,North Flagship 1,North,Flagship,P014,Orange Juice 1L,Beverages,2025-02-17,327,0.0,1,70,256,0,0,0.0,118,20,SUP006,15,0.83,249.02,418.47,63749.12,17431.4,249.02
S001,North Flagship 1,North,Flagship,P016,Energy Drink Can,Beverages,2025-01-27,638,398.0,2,87,549,0,0,0.0,223,37,SUP006,15,0.83,389.91,568.72,214060.59000000003,33922.170000000006,779.82
S008,South Express 8,South,Express,P005,Butter 100g,Perishables,2025-10-27,175,0.0,10,31,134,0,0,0.0,69,12,SUP001,13,0.95,223.18,345.5,29906.120000000003,6918.58,2231.8
S004,North Express 4,North,Express,P009,Biscuits Family Pack,Packaged Foods,2025-05-26,39,29.0,0,17,22,0,0,0.0,21,5,SUP003,10,0.85,130.23,193.67,2865.06,2213.91,0.0
S006,South Standard 6,South,Standard,P017,Instant Coffee 100g,Beverages,2025-06-02,1105,0.0,6,63,1036,0,0,0.0,185,23,SUP005,19,0.83,74.68,129.0,77368.48000000001,4704.84,448.08000000000004
S016,West Express 16,West,Express,P020,Laundry Detergent 1kg,Household Essentials,2025-12-08,27,0.0,0,10,17,0,0,0.0,25,4,SUP008,13,0.97,395.11,674.34,6716.87,3951.1000000000004,0.0
S008,South Express 8,South,Express,P028,Shaving Cream,Personal Care,2025-03-03,110,96.0,0,43,67,0,0,0.0,75,12,SUP010,15,0.9,150.41,217.98,10077.47,6467.63,0.0
S013,West Flagship 13,West,Flagship,P017,Instant Coffee 100g,Beverages,2025-11-03,834,0.0,4,62,768,0,0,0.0,262,33,SUP005,19,0.83,74.68,129.0,57354.240000000005,4630.160000000001,298.72
S009,East Flagship 9,East,Flagship,P029,Deodorant Spray,Personal Care,2025-02-24,456,142.0,0,39,417,0,0,0.0,98,12,SUP009,18,0.9,518.28,771.74,216122.75999999998,20212.92,0.0
S009,East Flagship 9,East,Flagship,P004,Fresh Curd 500g,Perishables,2025-06-16,240,0.0,12,104,124,0,0,0.0,289,36,SUP002,21,0.92,97.3,142.66,12065.199999999999,10119.199999999999,1167.6
S012,East Express 12,East,Express,P011,Pasta 500g,Packaged Foods,2025-03-10,82,0.0,0,28,54,0,0,0.0,37,9,SUP003,10,0.85,389.93,598.54,21056.22,10918.04,0.0
S016,West Express 16,West,Express,P002,Brown Bread,Perishables,2025-11-17,116,69.0,5,14,97,0,0,0.0,41,5,SUP002,21,0.92,168.93,291.21,16386.21,2365.02,844.6500000000001
S014,West Standard 14,West,Standard,P025,Toothpaste 100g,Personal Care,2025-11-17,126,0.0,0,29,97,0,0,0.0,101,13,SUP009,18,0.9,381.89,560.84,37043.33,11074.81,0.0
S014,West Standard 14,West,Standard,P010,Frozen Peas 500g,Packaged Foods,2025-04-07,286,0.0,1,33,252,0,0,0.0,85,11,SUP004,21,0.85,562.75,881.36,141813.0,18570.75,562.75
S009,East Flagship 9,East,Flagship,P003,Paneer 200g,Perishables,2025-03-24,214,195.0,8,55,151,0,0,0.0,144,24,SUP001,13,0.95,33.93,50.31,5123.43,1866.15,271.44
S005,South Flagship 5,South,Flagship,P017,Instant Coffee 100g,Beverages,2025-12-15,1252,0.0,6,78,1168,0,0,0.0,264,33,SUP005,19,0.83,74.68,129.0,87226.24,5825.040000000001,448.08000000000004
S006,South Standard 6,South,Standard,P027,Hand Sanitizer 200ml,Personal Care,2025-07-07,620,0.0,3,55,562,0,0,0.0,150,19,SUP009,18,0.9,370.0,556.57,207940.0,20350.0,1110.0
S008,South Express 8,South,Express,P003,Paneer 200g,Perishables,2025-12-08,58,0.0,2,21,35,0,0,0.0,50,8,SUP001,13,0.95,33.93,50.31,1187.55,712.53,67.86
S016,West Express 16,West,Express,P015,Mineral Water 1L,Beverages,2025-08-18,71,0.0,0,24,47,0,0,0.0,69,9,SUP005,19,0.83,235.43,413.22,11065.210000000001,5650.32,0.0
S009,East Flagship 9,East,Flagship,P003,Paneer 200g,Perishables,2025-10-20,132,0.0,5,67,60,0,0,0.0,144,24,SUP001,13,0.95,33.93,50.31,2035.8,2273.31,169.65
S016,West Express 16,West,Express,P001,Fresh Milk 1L,Perishables,2025-07-07,117,0.0,4,25,88,0,0,0.0,58,10,SUP001,13,0.95,74.84,135.63,6585.92,1871.0,299.36
S002,North Standard 2,North,Standard,P026,Body Wash 250ml,Personal Care,2025-12-08,426,251.0,1,54,371,0,0,0.0,152,25,SUP010,15,0.9,405.93,622.07,150600.03,21920.22,405.93
S014,West Standard 14,West,Standard,P020,Laundry Detergent 1kg,Household Essentials,2025-01-27,119,69.0,0,22,97,0,0,0.0,44,7,SUP008,13,0.97,395.11,674.34,38325.67,8692.42,0.0
S010,East Standard 10,East,Standard,P011,Pasta 500g,Packaged Foods,2025-08-04,209,193.0,0,52,157,0,0,0.0,70,18,SUP003,10,0.85,389.93,598.54,61219.01,20276.36,0.0
S014,West Standard 14,West,Standard,P012,Ketchup 500g,Packaged Foods,2025-04-28,35,0.0,0,23,12,0,0,0.0,54,7,SUP004,21,0.85,254.57,434.46,3054.84,5855.11,0.0
S013,West Flagship 13,West,Flagship,P005,Butter 100g,Perishables,2025-05-19,101,0.0,6,95,0,1,13,4491.5,181,30,SUP001,13,0.95,223.18,345.5,0.0,21202.100000000002,1339.08
S009,East Flagship 9,East,Flagship,P017,Instant Coffee 100g,Beverages,2025-01-13,249,0.0,1,92,156,0,0,0.0,291,36,SUP005,19,0.83,74.68,129.0,11650.080000000002,6870.56,74.68
S004,North Express 4,North,Express,P030,Hair Oil 200ml,Personal Care,2025-08-18,78,0.0,0,15,63,0,0,0.0,43,7,SUP010,15,0.9,312.2,464.39,19668.6,4683.0,0.0
S004,North Express 4,North,Express,P005,Butter 100g,Perishables,2025-06-16,182,63.0,11,29,142,0,0,0.0,62,10,SUP001,13,0.95,223.18,345.5,31691.56,6472.22,2454.98
S001,North Flagship 1,North,Flagship,P012,Ketchup 500g,Packaged Foods,2025-05-12,376,164.0,1,25,350,0,0,0.0,89,11,SUP004,21,0.85,254.57,434.46,89099.5,6364.25,254.57
S012,East Express 12,East,Express,P018,Green Tea Box,Beverages,2025-10-27,69,0.0,0,24,45,0,0,0.0,71,12,SUP006,15,0.83,203.58,352.78,9161.1,4885.92,0.0
S005,South Flagship 5,South,Flagship,P004,Fresh Curd 500g,Perishables,2025-09-29,564,0.0,28,113,423,0,0,0.0,262,33,SUP002,21,0.92,97.3,142.66,41157.9,10994.9,2724.4
S004,North Express 4,North,Express,P011,Pasta 500g,Packaged Foods,2025-07-07,51,0.0,0,25,26,0,0,0.0,37,9,SUP003,10,0.85,389.93,598.54,10138.18,9748.25,0.0
S003,North Standard 3,North,Standard,P004,Fresh Curd 500g,Perishables,2025-05-12,756,0.0,38,43,675,0,0,0.0,180,23,SUP002,21,0.92,97.3,142.66,65677.5,4183.9,3697.4
S003,North Standard 3,North,Standard,P002,Brown Bread,Perishables,2025-09-01,218,0.0,10,27,181,0,0,0.0,78,10,SUP002,21,0.92,168.93,291.21,30576.33,4561.110000000001,1689.3000000000002
S007,South Standard 7,South,Standard,P016,Energy Drink Can,Beverages,2025-07-21,535,244.0,2,58,475,0,0,0.0,122,20,SUP006,15,0.83,389.91,568.72,185207.25,22614.780000000002,779.82
S009,East Flagship 9,East,Flagship,P004,Fresh Curd 500g,Perishables,2025-09-01,601,0.0,30,57,514,0,0,0.0,289,36,SUP002,21,0.92,97.3,142.66,50012.2,5546.099999999999,2919.0
S016,West Express 16,West,Express,P008,Breakfast Cereal,Packaged Foods,2025-11-03,89,0.0,0,15,74,0,0,0.0,61,8,SUP004,21,0.85,71.87,118.18,5318.38,1078.0500000000002,0.0
S004,North Express 4,North,Express,P005,Butter 100g,Perishables,2025-06-30,108,0.0,6,28,74,0,0,0.0,62,10,SUP001,13,0.95,223.18,345.5,16515.32,6249.04,1339.08
S010,East Standard 10,East,Standard,P006,Fresh Eggs (12),Perishables,2025-06-09,309,0.0,15,32,262,0,0,0.0,99,12,SUP002,21,0.92,51.14,81.02,13398.68,1636.48,767.1
S003,North Standard 3,North,Standard,P002,Brown Bread,Perishables,2025-12-08,225,0.0,10,21,194,0,0,0.0,78,10,SUP002,21,0.92,168.93,291.21,32772.42,3547.53,1689.3000000000002
